"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"139","1500 BLOCK OF SW 12TH AVE","22-190780","Society","Downtown","7/16/2022",2034,"Weapon Law Violations","Weapons Law Violations",45.514903754,-122.687267578,7641497,681410,"7/16/2022",1
"140","1600 BLOCK OF NE 64TH AVE","22-267626","Society","Rose City Park","10/5/2022",833,"Weapon Law Violations","Weapons Law Violations",45.534620516,-122.597597658,7664661,687987,"10/5/2022",1
"141","1600 BLOCK OF NE 66TH AVE","22-285460","Society","Madison South","10/24/2022",1612,"Weapon Law Violations","Weapons Law Violations",45.534506428,-122.594977883,7665331,687928,"10/24/2022",1
"142","1600 BLOCK OF NE 162ND AVE","22-248254","Society","Wilkes","9/14/2022",1730,"Weapon Law Violations","Weapons Law Violations",45.534610879,-122.495841741,7690727,687323,"9/14/2022",1
"143","1600 BLOCK OF NW MARSHALL ST","22-101861","Society","Northwest","4/17/2022",1225,"Weapon Law Violations","Weapons Law Violations",45.530742891,-122.687994952,7641467,687188,"4/17/2022",1
"144","1700 BLOCK OF NE BROADWAY","22-187031","Society","Sullivan's Gulch","7/12/2022",2200,"Weapon Law Violations","Weapons Law Violations",45.534987105,-122.648010378,7651751,688460,"7/13/2022",1
"145","1700 BLOCK OF NW 23RD AVE","22-110831","Society","Northwest","4/26/2022",2040,"Weapon Law Violations","Weapons Law Violations",45.535136145,-122.698744096,7638757,688864,"4/26/2022",1
"146","1700 BLOCK OF SE 122ND AVE","22-315503","Society","Mill Park","11/27/2022",24,"Weapon Law Violations","Weapons Law Violations",45.511178318,-122.537738635,7679779,679050,"11/27/2022",1
"147","1700 BLOCK OF SE TACOMA ST","22-320141","Society","Sellwood-Moreland","12/2/2022",321,"Weapon Law Violations","Weapons Law Violations",45.464362389,-122.64655,7651441,662709,"12/2/2022",1
"148","1700 BLOCK OF SW YAMHILL ST","22-116181","Society","Goose Hollow","5/2/2022",1345,"Weapon Law Violations","Weapons Law Violations",45.521318254,-122.690016523,7640856,683767,"5/2/2022",1
"149","1700 BLOCK OF W BURNSIDE ST","22-16617","Society","Northwest","1/18/2022",2040,"Weapon Law Violations","Weapons Law Violations",45.522970608,-122.688398002,7641287,684358,"1/18/2022",1
"150","1800 BLOCK OF NE 162ND AVE","22-83228","Society","Wilkes","3/28/2022",1840,"Weapon Law Violations","Weapons Law Violations",45.536040456,-122.495829543,7690743,687844,"3/28/2022",1
"151","1800 BLOCK OF SE 11TH AVE","22-251968","Society","Hosford-Abernethy","9/16/2022",1300,"Weapon Law Violations","Weapons Law Violations",45.509720038,-122.654648356,7649805,679296,"9/18/2022",1
"152","1800 BLOCK OF SE 122ND AVE","22-194749","Society","Mill Park","7/20/2022",2044,"Weapon Law Violations","Weapons Law Violations",45.510714078,-122.537616621,7679806,678880,"7/20/2022",1
"153","1800 BLOCK OF SE 135TH AVE","22-258386","Society","Hazelwood","9/25/2022",936,"Weapon Law Violations","Weapons Law Violations",45.509968318,-122.524865269,7683067,678526,"9/25/2022",1
"154","1800 BLOCK OF SW 4TH AVE","22-319179","Society","Downtown","12/1/2022",249,"Weapon Law Violations","Weapons Law Violations",45.510704148,-122.680721673,7643133,679834,"12/1/2022",1
"155","1800 BLOCK OF SW JEFFERSON ST","22-172272","Society","Goose Hollow","6/28/2022",756,"Weapon Law Violations","Weapons Law Violations",45.518107859,-122.693483292,7639936,682621,"6/28/2022",1
"156","1900 BLOCK OF NW OVERTON ST","22-184335","Society","Northwest","7/10/2022",1142,"Weapon Law Violations","Weapons Law Violations",45.53201333,-122.69158854,7640559,687676,"7/10/2022",1
"157","1900 BLOCK OF SE 106TH AVE","22-81972","Society","Hazelwood","3/27/2022",1501,"Weapon Law Violations","Weapons Law Violations",45.509442153,-122.553733214,7675664,678521,"3/27/2022",1
"158","1900 BLOCK OF W BURNSIDE ST","22-252706","Society","Goose Hollow","9/19/2022",1227,"Weapon Law Violations","Weapons Law Violations",45.522994408,-122.690748614,7640685,684383,"9/19/2022",1
"159","2000 BLOCK OF NE 8TH AVE","22-168155","Society","Irvington","6/23/2022",1930,"Weapon Law Violations","Weapons Law Violations",45.537229423,-122.6576368,7649307,689343,"6/23/2022",1
"160","2000 BLOCK OF S RIVER PKWY","22-61647","Society","Downtown","3/6/2022",2346,"Weapon Law Violations","Weapons Law Violations",45.507293972,-122.674921046,7644586,678551,"3/6/2022",1
"161","2000 BLOCK OF SE 92ND AVE","22-237857","Society","Montavilla","9/3/2022",1801,"Weapon Law Violations","Weapons Law Violations",45.507793878,-122.568988729,7671739,678020,"9/3/2022",1
"162","2000 BLOCK OF SE INSLEY ST","22-178522","Society","Sellwood-Moreland","7/3/2022",1130,"Weapon Law Violations","Weapons Law Violations",45.4838782,-122.644787139,7652082,669810,"7/4/2022",1
"163","2000 BLOCK OF SW MORRISON ST","22-1785","Society","Goose Hollow","1/3/2022",600,"Weapon Law Violations","Weapons Law Violations",45.52284938,-122.692885843,7640136,684345,"1/3/2022",1
"164","2000 BLOCK OF W BURNSIDE ST","22-15625","Society","Goose Hollow","1/17/2022",2105,"Weapon Law Violations","Weapons Law Violations",45.523098139,-122.692790065,7640163,684435,"1/17/2022",1
"165","2100 BLOCK OF N ARGYLE ST","22-174138","Society","Kenton","6/30/2022",15,"Weapon Law Violations","Weapons Law Violations",45.584576932,-122.688528379,7641862,706813,"6/30/2022",1
"166","2100 BLOCK OF N LOMBARD ST","22-95670","Society","Arbor Lodge","4/10/2022",1755,"Weapon Law Violations","Weapons Law Violations",45.577087023,-122.688661336,7641754,704084,"4/10/2022",1
"167","2100 BLOCK OF NE FLANDERS ST","22-284693","Society","Kerns","10/23/2022",2034,"Weapon Law Violations","Weapons Law Violations",45.525775065,-122.64398496,7652693,685075,"10/23/2022",1
"168","2100 BLOCK OF NW 23RD AVE","22-130512","Society","Northwest","5/17/2022",1555,"Weapon Law Violations","Weapons Law Violations",45.537987533,-122.698850644,7638758,689904,"5/17/2022",1
"169","2100 BLOCK OF S RIVER PKWY","22-35470","Society","Downtown","2/7/2022",1232,"Weapon Law Violations","Weapons Law Violations",45.506854403,-122.672921987,7645094,678377,"2/7/2022",1
"170","2100 BLOCK OF SE 7TH AVE","22-109483","Society","Hosford-Abernethy","4/25/2022",1136,"Weapon Law Violations","Weapons Law Violations",45.507592551,-122.658801363,7648720,678549,"4/25/2022",1
"171","2100 BLOCK OF SW JEFFERSON ST","22-251493","Society","Goose Hollow","9/18/2022",254,"Weapon Law Violations","Weapons Law Violations",45.518901126,-122.696050804,7639286,682928,"9/18/2022",1
"172","2100 BLOCK OF W BURNSIDE ST","22-223372","Society","Northwest","8/19/2022",1047,"Weapon Law Violations","Weapons Law Violations",45.52333866,-122.695855543,7639380,684544,"8/19/2022",1
"173","2200 BLOCK OF LLOYD CENTER","22-162056","Society","Lloyd","6/11/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.531806118,-122.65246906,7650578,687331,"6/17/2022",1
"174","2200 BLOCK OF NE 82ND AVE","22-48408","Society","Madison South","2/20/2022",2250,"Weapon Law Violations","Weapons Law Violations",45.538895596,-122.578992479,7669467,689422,"2/20/2022",1
"175","2200 BLOCK OF NW WILSON ST","22-42285","Society","Northwest","2/14/2022",1525,"Weapon Law Violations","Weapons Law Violations",45.537598167,-122.698121098,7638941,689757,"2/14/2022",1
"176","2200 BLOCK OF SE 30TH AVE","22-290883","Society","Richmond","10/30/2022",1304,"Weapon Law Violations","Weapons Law Violations",45.507017622,-122.634657378,7654902,678175,"10/30/2022",1
"177","2200 BLOCK OF SE 117TH AVE","22-122888","Society","Mill Park","5/9/2022",1800,"Weapon Law Violations","Weapons Law Violations",45.50656316,-122.542863933,7678423,677401,"5/9/2022",1
"178","2200 BLOCK OF SE SPRUCE AVE","22-153538","Society","Hosford-Abernethy","6/9/2022",154,"Weapon Law Violations","Weapons Law Violations",45.506561587,-122.65335794,7650105,678136,"6/9/2022",1
"179","2300 BLOCK OF NE 52ND AVE","22-183658","Society","Rose City Park","7/9/2022",1747,"Weapon Law Violations","Weapons Law Violations",45.539579592,-122.609961955,7661541,689877,"7/9/2022",1
"180","2300 BLOCK OF NW 21ST AVE","22-74673","Society","Northwest","3/20/2022",1015,"Weapon Law Violations","Weapons Law Violations",45.539622773,-122.694974552,7639767,690473,"3/20/2022",1
"181","2300 BLOCK OF NW VAUGHN ST","22-193415","Society","Northwest","7/19/2022",1408,"Weapon Law Violations","Weapons Law Violations",45.536951931,-122.699345392,7638621,689530,"7/19/2022",1
"182","2300 BLOCK OF SE 122ND AVE","22-60917","Society","Mill Park","3/6/2022",527,"Weapon Law Violations","Weapons Law Violations",45.505559557,-122.537736037,7679728,677002,"3/6/2022",1
"183","2300 BLOCK OF SE 157TH AVE","22-173170","Society","Centennial","6/29/2022",205,"Weapon Law Violations","Weapons Law Violations",45.506068294,-122.501779957,7688948,676957,"6/29/2022",1
"184","2300 BLOCK OF SE ANKENY ST","22-83490","Society","Buckman East","3/29/2022",35,"Weapon Law Violations","Weapons Law Violations",45.522199805,-122.641941374,7653182,683758,"3/29/2022",1
"185","2400 BLOCK OF NE 10TH AVE","22-47724","Society","Irvington","2/20/2022",417,"Weapon Law Violations","Weapons Law Violations",45.540156899,-122.655589013,7649860,690396,"2/20/2022",1
"186","2400 BLOCK OF SE 135TH AVE","22-64569","Society","Hazelwood","3/9/2022",2257,"Weapon Law Violations","Weapons Law Violations",45.504465742,-122.524809561,7683031,676520,"3/9/2022",1
"187","2400 BLOCK OF SE NEHALEM ST","22-97766","Society","Sellwood-Moreland","4/13/2022",459,"Weapon Law Violations","Weapons Law Violations",45.46566177,-122.63999781,7653134,663138,"4/13/2022",1
"188","2500 BLOCK OF SE 29TH AVE","22-169623","Society","Richmond","6/25/2022",1135,"Weapon Law Violations","Weapons Law Violations",45.504488151,-122.63553386,7654653,677259,"6/25/2022",1
"189","2600 BLOCK OF N HAYDEN ISLAND DR","22-14478","Society","Hayden Island","1/16/2022",1605,"Weapon Law Violations","Weapons Law Violations",45.616577653,-122.692320811,7641208,718503,"1/16/2022",1
"190","2600 BLOCK OF NE 82ND AVE","22-302791","Society","Madison South","11/12/2022",1553,"Weapon Law Violations","Weapons Law Violations",45.541219635,-122.57882773,7669531,690268,"11/12/2022",1
"191","2600 BLOCK OF SE 85TH AVE","22-330947","Society","Powellhurst-Gilbert","12/14/2022",1321,"Weapon Law Violations","Weapons Law Violations",45.50362829,-122.574814344,7670207,676540,"12/14/2022",1
"192","2600 BLOCK OF SE MADISON ST","22-26778","Society","Buckman East","1/29/2022",25,"Weapon Law Violations","Weapons Law Violations",45.512833973,-122.638649616,7653935,680322,"1/29/2022",1
"193","2700 BLOCK OF SE 82ND AVE","22-263881","Society","Powellhurst-Gilbert","10/1/2022",504,"Weapon Law Violations","Weapons Law Violations",45.502835165,-122.578620664,7669224,676276,"10/1/2022",1
"194","2800 BLOCK OF SE 136TH AVE","22-236047","Society","Powellhurst-Gilbert","9/1/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.501397132,-122.523638977,7683303,675394,"9/1/2022",1
"195","2800 BLOCK OF SE COLT DR","22-176497","Society","Reed","7/2/2022",1033,"Weapon Law Violations","Weapons Law Violations",45.486426644,-122.636715543,7654176,670684,"7/2/2022",1
"196","2900 BLOCK OF N WILLIAMS AVE","22-35493","Society","Eliot","2/7/2022",1300,"Weapon Law Violations","Weapons Law Violations",45.544203035,-122.666718429,7647049,691947,"2/7/2022",1
"197","2900 BLOCK OF N WILLIAMS AVE","22-127704","Society","Eliot","5/14/2022",2109,"Weapon Law Violations","Weapons Law Violations",45.544203035,-122.666718429,7647049,691947,"5/14/2022",1
"198","2900 BLOCK OF N WILLIAMS AVE","22-242385","Society","Eliot","9/8/2022",1009,"Weapon Law Violations","Weapons Law Violations",45.544203035,-122.666718429,7647049,691947,"9/8/2022",1
"199","2900 BLOCK OF SE 122ND AVE","22-72509","Society","Powellhurst-Gilbert","3/18/2022",209,"Weapon Law Violations","Weapons Law Violations",45.501010926,-122.537725013,7679689,675344,"3/18/2022",1
"200","2900 BLOCK OF SE HAWTHORNE BLVD","22-288457","Society","Sunnyside","10/28/2022",144,"Weapon Law Violations","Weapons Law Violations",45.512114371,-122.635446017,7654749,680038,"10/28/2022",1
"201","2900 BLOCK OF SE STEELE ST","22-86121","Society","Reed","3/31/2022",1642,"Weapon Law Violations","Weapons Law Violations",45.484755401,-122.635112014,7654571,670064,"3/31/2022",1
"202","3000 BLOCK OF NE SANDY BLVD","22-230310","Society","Kerns","8/26/2022",1826,"Weapon Law Violations","Weapons Law Violations",45.530475784,-122.633618872,7655394,686718,"8/26/2022",1
"203","3000 BLOCK OF NE WEIDLER ST","22-324021","Society","Sullivan's Gulch","12/6/2022",1535,"Weapon Law Violations","Weapons Law Violations",45.534419891,-122.634571311,7655188,688162,"12/6/2022",1
"204","3000 BLOCK OF SE 136TH AVE","22-38961","Society","Powellhurst-Gilbert","2/10/2022",2327,"Weapon Law Violations","Weapons Law Violations",45.500034098,-122.523609925,7683298,674897,"2/10/2022",1
"205","3000 BLOCK OF SE 136TH AVE","22-280493","Society","Powellhurst-Gilbert","10/19/2022",120,"Weapon Law Violations","Weapons Law Violations",45.500034098,-122.523609925,7683298,674897,"10/19/2022",1
"206","3000 BLOCK OF SE 140TH AVE","22-46536","Society","Powellhurst-Gilbert","2/18/2022",1848,"Weapon Law Violations","Weapons Law Violations",45.500034589,-122.519373066,7684384,674870,"2/18/2022",1
"207","3000 BLOCK OF SE 140TH AVE","22-227583","Society","Powellhurst-Gilbert","8/23/2022",2106,"Weapon Law Violations","Weapons Law Violations",45.500034589,-122.519373066,7684384,674870,"8/24/2022",1
"208","3200 BLOCK OF SE 11TH AVE","22-278645","Society","Brooklyn","10/17/2022",430,"Weapon Law Violations","Weapons Law Violations",45.499935006,-122.654854603,7649657,675731,"10/17/2022",1
"209","3200 BLOCK OF SE 111TH AVE","22-53015","Society","Powellhurst-Gilbert","2/25/2022",1926,"Weapon Law Violations","Weapons Law Violations",45.498512269,-122.549249493,7676712,674508,"2/25/2022",1
"210","3200 BLOCK OF SE 111TH AVE","22-86606","Society","Powellhurst-Gilbert","4/1/2022",754,"Weapon Law Violations","Weapons Law Violations",45.498512269,-122.549249493,7676712,674508,"4/1/2022",1
"211","3200 BLOCK OF SE 111TH AVE","22-99426","Society","Powellhurst-Gilbert","4/14/2022",2013,"Weapon Law Violations","Weapons Law Violations",45.498512269,-122.549249493,7676712,674508,"4/14/2022",1
"212","3200 BLOCK OF SE 124TH AVE","22-52136","Society","Powellhurst-Gilbert","2/24/2022",2330,"Weapon Law Violations","Weapons Law Violations",45.498336323,-122.536002241,7680106,674358,"2/25/2022",1
"213","3300 BLOCK OF NE 82ND AVE","22-325671","Society","Madison South","12/8/2022",1325,"Weapon Law Violations","Weapons Law Violations",45.546785832,-122.578703621,7669615,692296,"12/8/2022",1
"214","3300 BLOCK OF NE 162ND AVE","22-8045","Society","Wilkes","1/10/2022",110,"Weapon Law Violations","Weapons Law Violations",45.546843649,-122.495869746,7690830,691782,"1/10/2022",1
"215","3400 BLOCK OF NE 82ND AVE","22-182059","Society","Madison South","7/8/2022",59,"Weapon Law Violations","Weapons Law Violations",45.547694338,-122.578682231,7669629,692627,"7/8/2022",1
"216","3400 BLOCK OF NE 149TH AVE","22-18373","Society","Wilkes","1/20/2022",1450,"Weapon Law Violations","Weapons Law Violations",45.548223686,-122.509096465,7687455,692369,"1/20/2022",1
"217","3500 BLOCK OF NE ROCKY BUTTE RD","22-325230","Society","Madison South","12/7/2022",2253,"Weapon Law Violations","Weapons Law Violations",45.548224133,-122.563590323,7673499,692721,"12/7/2022",1
"218","3500 BLOCK OF NW YEON AVE","22-76353","Society","Northwest Industrial","3/22/2022",28,"Weapon Law Violations","Weapons Law Violations",45.547248942,-122.712927166,7635245,693378,"3/22/2022",1
"219","3500 BLOCK OF SE 92ND AVE","22-27675","Society","Lents","1/29/2022",2336,"Weapon Law Violations","Weapons Law Violations",45.49637129,-122.568436153,7671774,673853,"1/29/2022",1
"220","3500 BLOCK OF SE 122ND AVE","22-120275","Society","Powellhurst-Gilbert","5/6/2022",1959,"Weapon Law Violations","Weapons Law Violations",45.496687119,-122.537722055,7679650,673768,"5/6/2022",1
"221","3500 BLOCK OF SE 141ST AVE","22-226671","Society","Powellhurst-Gilbert","8/23/2022",30,"Weapon Law Violations","Weapons Law Violations",45.497013561,-122.518458135,7684591,673763,"8/23/2022",1
"222","3500 BLOCK OF SE CORA DR","22-64618","Society","Creston-Kenilworth","3/10/2022",45,"Weapon Law Violations","Weapons Law Violations",45.492707992,-122.628529553,7656335,672918,"3/10/2022",1
"223","3500 BLOCK OF SE OAK ST","22-241368","Society","Laurelhurst","9/7/2022",911,"Weapon Law Violations","Weapons Law Violations",45.520241335,-122.627739039,7656802,682948,"9/7/2022",1
"224","3700 BLOCK OF NE COLUMBIA BLVD","22-43146","Society","Sunderland","2/15/2022",1240,"Weapon Law Violations","Weapons Law Violations",45.572647488,-122.624743441,7658072,702029,"2/15/2022",1
"225","3700 BLOCK OF NE GARFIELD AVE","22-55502","Society","King","2/28/2022",1650,"Weapon Law Violations","Weapons Law Violations",45.549851018,-122.662701088,7648133,693978,"2/28/2022",1
"226","3700 BLOCK OF SE 84TH AVE","22-126432","Society","Lents","5/13/2022",1235,"Weapon Law Violations","Weapons Law Violations",45.495149414,-122.576396691,7669722,673460,"5/13/2022",1
"227","3700 BLOCK OF SW COUNCIL CREST DR","22-217015","Society","Southwest Hills","8/12/2022",1723,"Weapon Law Violations","Weapons Law Violations",45.496585256,-122.702998563,7637284,674843,"8/12/2022",1
"228","3800 BLOCK OF NE 82ND AVE","22-28005","Society","Madison South","1/30/2022",1010,"Weapon Law Violations","Weapons Law Violations",45.550594904,-122.578647897,7669665,693684,"1/30/2022",1
"229","3800 BLOCK OF NE 82ND AVE","22-103063","Society","Madison South","4/18/2022",1600,"Weapon Law Violations","Weapons Law Violations",45.550594904,-122.578647897,7669665,693684,"4/18/2022",1
"230","3800 BLOCK OF NE 82ND AVE","22-160165","Society","Madison South","6/15/2022",1943,"Weapon Law Violations","Weapons Law Violations",45.550594904,-122.578647897,7669665,693684,"6/15/2022",1
"231","3800 BLOCK OF SE 82ND AVE","22-194664","Society","Lents","7/20/2022",1850,"Weapon Law Violations","Weapons Law Violations",45.494465805,-122.578696727,7669126,673226,"7/20/2022",1
"232","3800 BLOCK OF SE HAWTHORNE BLVD","22-125808","Society","Sunnyside","5/12/2022",1859,"Weapon Law Violations","Weapons Law Violations",45.5120948,-122.624218301,7657626,679955,"5/12/2022",1
"233","3800 BLOCK OF SE STEPHENS ST","22-302016","Society","Richmond","11/11/2022",1718,"Weapon Law Violations","Weapons Law Violations",45.509534512,-122.623353816,7657823,679016,"11/11/2022",1
"234","3900 BLOCK OF SE 82ND AVE","22-91625","Society","Lents","4/6/2022",1130,"Weapon Law Violations","Weapons Law Violations",45.493782535,-122.578702933,7669118,672977,"4/6/2022",1
"235","3900 BLOCK OF SE 99TH AVE","22-36999","Society","Lents","2/8/2022",2320,"Weapon Law Violations","Weapons Law Violations",45.493134702,-122.561675009,7673477,672629,"2/8/2022",1
"236","3900 BLOCK OF SE 128TH AVE","22-56162","Society","Powellhurst-Gilbert","3/1/2022",1022,"Weapon Law Violations","Weapons Law Violations",45.493481286,-122.532223786,7681030,672564,"3/1/2022",1
"237","4000 BLOCK OF N INTERSTATE AVE","22-304258","Society","Overlook","11/14/2022",848,"Weapon Law Violations","Weapons Law Violations",45.552760052,-122.680814796,7643523,695163,"11/14/2022",1
"238","4000 BLOCK OF SE 118TH PL","22-183112","Society","Powellhurst-Gilbert","7/9/2022",213,"Weapon Law Violations","Weapons Law Violations",45.492707593,-122.541351462,7678683,672341,"7/9/2022",1
"239","4000 BLOCK OF SW FAIRVIEW BLVD","22-232710","Society","Arlington Heights","8/20/2022",830,"Weapon Law Violations","Weapons Law Violations",45.514899789,-122.71667748,7633961,681614,"8/29/2022",1
"240","4000 BLOCK OF SW FAIRVIEW BLVD","22-234635","Society","Arlington Heights","8/29/2022",1640,"Weapon Law Violations","Weapons Law Violations",45.514899789,-122.71667748,7633961,681614,"8/31/2022",1
"241","4200 BLOCK OF N ALASKA ST","22-101626","Society","Portsmouth","4/17/2022",514,"Weapon Law Violations","Weapons Law Violations",45.58812941,-122.710939039,7636162,708264,"4/17/2022",1
"242","4200 BLOCK OF NE 122ND AVE","22-33562","Society","Argay","2/5/2022",554,"Weapon Law Violations","Weapons Law Violations",45.553266851,-122.537125613,7680323,694387,"2/5/2022",1
"243","4200 BLOCK OF NE 122ND AVE","22-297779","Society","Argay","11/6/2022",1953,"Weapon Law Violations","Weapons Law Violations",45.553266851,-122.537125613,7680323,694387,"11/6/2022",1
"244","4200 BLOCK OF NE HALSEY ST","22-22969","Society","Hollywood","1/25/2022",709,"Weapon Law Violations","Weapons Law Violations",45.533751401,-122.619696093,7658992,687818,"1/25/2022",1
"245","4200 BLOCK OF NE HALSEY ST","22-299166","Society","Hollywood","11/8/2022",1137,"Weapon Law Violations","Weapons Law Violations",45.533751401,-122.619696093,7658992,687818,"11/8/2022",1
"246","4200 BLOCK OF SE 122ND AVE","22-145619","Society","Powellhurst-Gilbert","6/1/2022",233,"Weapon Law Violations","Weapons Law Violations",45.491163677,-122.537757986,7679590,671755,"6/1/2022",1
"247","4300 BLOCK OF NE 14TH AVE","22-243112","Society","Sabin","9/9/2022",406,"Weapon Law Violations","Weapons Law Violations",45.554746873,-122.651816184,7650968,695688,"9/9/2022",1
"248","4300 BLOCK OF SE 122ND AVE","22-66538","Society","Powellhurst-Gilbert","3/11/2022",2225,"Weapon Law Violations","Weapons Law Violations",45.490504626,-122.537636828,7679615,671514,"3/11/2022",1
"249","4400 BLOCK OF SE 52ND AVE","22-32437","Society","Creston-Kenilworth","2/4/2022",242,"Weapon Law Violations","Weapons Law Violations",45.490822898,-122.609060012,7661308,672100,"2/4/2022",1
"250","4500 BLOCK OF NE 18TH AVE","22-108159","Society","Sabin","4/24/2022",54,"Weapon Law Violations","Weapons Law Violations",45.555897916,-122.646747719,7652277,696073,"4/24/2022",1
"251","4500 BLOCK OF NE 60TH AVE","22-25899","Society","Cully","1/28/2022",202,"Weapon Law Violations","Weapons Law Violations",45.556062959,-122.600979503,7663998,695825,"1/28/2022",1
"252","4500 BLOCK OF NE 96TH AVE","22-216552","Society","Parkrose","8/12/2022",715,"Weapon Law Violations","Weapons Law Violations",45.555834269,-122.563921744,7673485,695497,"8/12/2022",1
"253","4500 BLOCK OF NE KILLINGSWORTH ST","22-44556","Society","Cully","2/16/2022",2150,"Weapon Law Violations","Weapons Law Violations",45.562827311,-122.616161795,7660175,698392,"2/16/2022",1
"254","4500 BLOCK OF SE WOODSTOCK BLVD","22-253699","Society","Woodstock","9/20/2022",1128,"Weapon Law Violations","Weapons Law Violations",45.479222239,-122.615949816,7659431,667918,"9/20/2022",1
"255","4600 BLOCK OF N FESSENDEN ST","22-681039","Society","Portsmouth","3/2/2022",1238,"Weapon Law Violations","Weapons Law Violations",45.591293451,-122.715755763,7634961,709451,"9/17/2022",1
"256","4600 BLOCK OF NE ALBERTA CT","22-295743","Society","Cully","11/4/2022",1930,"Weapon Law Violations","Weapons Law Violations",45.558199551,-122.615379952,7660331,696700,"11/4/2022",1
"257","4700 BLOCK OF NE MARINE DR","22-18450","Society","","1/20/2022",1559,"Weapon Law Violations","Weapons Law Violations",45.599506377,-122.61405622,7661064,711747,"1/20/2022",1
"258","4700 BLOCK OF SE 17TH AVE","22-302757","Society","Brooklyn","11/12/2022",1540,"Weapon Law Violations","Weapons Law Violations",45.488065592,-122.648280312,7651227,671360,"11/12/2022",1
"259","4800 BLOCK OF N WILLIS BLVD","22-27431","Society","Portsmouth","1/29/2022",1753,"Weapon Law Violations","Weapons Law Violations",45.584134966,-122.716910105,7634594,706850,"1/29/2022",1
"260","4800 BLOCK OF NW FRONT AVE","22-313500","Society","Northwest Industrial","11/24/2022",1920,"Weapon Law Violations","Weapons Law Violations",45.557186459,-122.729264956,7631161,697115,"11/24/2022",1
"261","5000 BLOCK OF SE 30TH AVE","22-278632","Society","Reed","10/17/2022",309,"Weapon Law Violations","Weapons Law Violations",45.486738539,-122.634402522,7654772,670782,"10/17/2022",1
"262","5000 BLOCK OF SE 82ND AVE","22-38481","Society","Foster-Powell","2/10/2022",1250,"Weapon Law Violations","Weapons Law Violations",45.485673261,-122.578960108,7668976,670023,"2/10/2022",1
"263","5100 BLOCK OF NE 48TH AVE","22-243878","Society","Cully","9/9/2022",2302,"Weapon Law Violations","Weapons Law Violations",45.559957627,-122.613172441,7660913,697326,"9/9/2022",1
"264","5100 BLOCK OF NE COLUMBIA BLVD","22-248871","Society","Cully","9/15/2022",1037,"Weapon Law Violations","Weapons Law Violations",45.570134072,-122.609707717,7661897,701012,"9/15/2022",1
"265","5100 BLOCK OF SE POWELL BLVD","22-212864","Society","Foster-Powell","8/8/2022",1330,"Weapon Law Violations","Weapons Law Violations",45.497444725,-122.609578961,7661238,674517,"8/8/2022",1
"266","5200 BLOCK OF N INTERSTATE AVE","22-210082","Society","Overlook","7/11/2022",534,"Weapon Law Violations","Weapons Law Violations",45.560761601,-122.682059719,7643283,698088,"8/5/2022",1
"267","5300 BLOCK OF NE 33RD AVE","22-222869","Society","Concordia","8/18/2022",2020,"Weapon Law Violations","Weapons Law Violations",45.561411214,-122.630595238,7656466,697973,"8/18/2022",1
"268","5300 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-266013","Society","King","10/3/2022",1350,"Weapon Law Violations","Weapons Law Violations",45.561714874,-122.661512878,7648553,698294,"10/3/2022",1
"269","5300 BLOCK OF SE 19TH AVE","22-75617","Society","Sellwood-Moreland","3/21/2022",610,"Weapon Law Violations","Weapons Law Violations",45.484294223,-122.646456627,7651658,669973,"3/21/2022",1
"270","5400 BLOCK OF SE 82ND AVE","22-5054","Society","Lents","1/6/2022",1522,"Weapon Law Violations","Weapons Law Violations",45.48316979,-122.578880209,7668973,669110,"1/6/2022",1
"271","5400 BLOCK OF SE 86TH AVE","22-20310","Society","Lents","1/22/2022",1104,"Weapon Law Violations","Weapons Law Violations",45.483227145,-122.574950832,7669981,669105,"1/22/2022",1
"272","5500 BLOCK OF SE SCHILLER ST","22-129995","Society","Woodstock","5/17/2022",500,"Weapon Law Violations","Weapons Law Violations",45.487841034,-122.605895127,7662091,670992,"5/17/2022",1
"273","5600 BLOCK OF SE DUKE ST","22-19798","Society","Woodstock","1/21/2022",2054,"Weapon Law Violations","Weapons Law Violations",45.475872091,-122.605361879,7662114,666626,"1/21/2022",1
"274","5600 BLOCK OF SE GLADSTONE ST","22-184192","Society","Creston-Kenilworth","7/10/2022",546,"Weapon Law Violations","Weapons Law Violations",45.493016283,-122.604955688,7662381,672872,"7/10/2022",1
"275","5800 BLOCK OF N COMMERCIAL AVE","22-198142","Society","Humboldt","7/24/2022",400,"Weapon Law Violations","Weapons Law Violations",45.565478338,-122.671311992,7646081,699733,"7/24/2022",1
"276","5800 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-164081","Society","King","6/19/2022",1730,"Weapon Law Violations","Weapons Law Violations",45.565331684,-122.661474902,7648598,699612,"6/19/2022",1
"277","5800 BLOCK OF NE PRESCOTT ST","22-344509","Society","Cully","12/30/2022",940,"Weapon Law Violations","Weapons Law Violations",45.555425719,-122.602670321,7663559,695604,"12/30/2022",1
