"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"3773","N COLUMBIA BLVD / N VANCOUVER AVE","22-176240","Person","Piedmont","7/2/2022",145,"Assault Offenses","Simple Assault",45.582930716,-122.667811097,7647148,706070,"7/2/2022",2
"3774","N DELAWARE AVE / N ARLINGTON PL","22-933248","Person","Kenton","11/29/2022",1120,"Assault Offenses","Intimidation",45.583103115,-122.692156078,7640919,706301,"11/30/2022",1
"3775","N DENVER AVE / N MCCLELLAN ST","22-127363","Person","Kenton","5/14/2022",1337,"Assault Offenses","Simple Assault",45.58310734,-122.686889223,7642267,706266,"5/14/2022",1
"3776","N DETROIT AVE / N KILLINGSWORTH ST","22-334094","Person","Overlook","4/20/2022",1337,"Assault Offenses","Aggravated Assault",45.562707662,-122.688657372,7641613,698843,"12/18/2022",1
"3777","N FAILING ST / N INTERSTATE AVE","22-283924","Person","Overlook","10/22/2022",2339,"Assault Offenses","Simple Assault",45.550869726,-122.681101417,7643431,694476,"10/22/2022",1
"3778","N FENWICK AVE / N WILLIS BLVD","22-98336","Person","Kenton","4/13/2022",1734,"Assault Offenses","Aggravated Assault",45.583820437,-122.68473643,7642825,706511,"4/13/2022",1
"3779","N FISKE AVE / N FESSENDEN ST","22-75421","Person","Portsmouth","3/21/2022",240,"Assault Offenses","Aggravated Assault",45.59120317,-122.716881612,7634672,709426,"3/21/2022",1
"3780","N GOING ST / N BASIN AVE","22-231453","Person","Overlook","8/28/2022",59,"Assault Offenses","Aggravated Assault",45.555995929,-122.696322594,7639584,696450,"8/28/2022",2
"3781","N GOING ST / N INTERSTATE AVE","22-74202","Person","Overlook","3/19/2022",1953,"Assault Offenses","Simple Assault",45.556099473,-122.682384237,7643154,696391,"3/19/2022",1
"3782","N GOING ST / N INTERSTATE AVE","22-83597","Person","Overlook","3/23/2022",450,"Assault Offenses","Aggravated Assault",45.556099473,-122.682384237,7643154,696391,"3/29/2022",1
"3783","N GOING ST / N INTERSTATE AVE","22-201115","Person","Overlook","7/27/2022",820,"Assault Offenses","Aggravated Assault",45.556099473,-122.682384237,7643154,696391,"7/27/2022",1
"3784","N GREELEY AVE / N GOING CT","22-69859","Person","Overlook","3/15/2022",1208,"Assault Offenses","Aggravated Assault",45.556255841,-122.692911487,7640460,696521,"3/15/2022",2
"3785","N HAIGHT AVE / N JESSUP ST","22-300481","Person","Humboldt","11/9/2022",2208,"Assault Offenses","Simple Assault",45.563897329,-122.670185165,7646354,699149,"11/9/2022",1
"3786","N HAYDEN MEADOWS DR / N KERBY AVE","22-104965","Person","East Columbia","4/20/2022",1542,"Assault Offenses","Simple Assault",45.59671974,-122.674372525,7645604,711141,"4/20/2022",1
"3787","N HODGE AVE / N FESSENDEN ST","22-13076","Person","Portsmouth","1/15/2022",32,"Assault Offenses","Simple Assault",45.591205308,-122.72004317,7633863,709449,"1/15/2022",1
"3788","N HOUGHTON ST / N HAVEN AVE","22-204385","Person","Portsmouth","7/30/2022",1740,"Assault Offenses","Intimidation",45.58660035,-122.718393662,7634239,707759,"7/30/2022",3
"3789","N HOUGHTON ST / N PORTSMOUTH AVE","22-26413","Person","Portsmouth","1/28/2022",1405,"Assault Offenses","Simple Assault",45.586575929,-122.72108111,7633551,707769,"1/28/2022",1
"3790","N INTERSTATE AVE / BROADWAY BRG","22-306891","Person","Eliot","11/17/2022",441,"Assault Offenses","Simple Assault",45.533106001,-122.671896848,7645614,687938,"11/17/2022",1
"3791","N INTERSTATE AVE / N AINSWORTH ST","22-62786","Person","Arbor Lodge","3/8/2022",803,"Assault Offenses","Simple Assault",45.566310314,-122.682292662,7643278,700112,"3/8/2022",2
"3792","N INTERSTATE AVE / N LARRABEE AVE","22-326696","Person","Eliot","12/9/2022",1726,"Assault Offenses","Simple Assault",45.540340746,-122.677132171,7644344,690611,"12/9/2022",1
"3793","N INTERSTATE PL / N COLUMBIA BLVD","22-45669","Person","Kenton","2/17/2022",2023,"Assault Offenses","Aggravated Assault",45.584680208,-122.682659562,7643365,706810,"2/17/2022",2
"3794","N KERBY AVE / N ROSA PARKS WAY","22-206134","Person","Piedmont","7/31/2022",5,"Assault Offenses","Simple Assault",45.569933123,-122.672810657,7645741,701367,"8/1/2022",1
"3795","N KILLINGSWORTH ST / N COMMERCIAL AVE","22-237915","Person","Humboldt","9/3/2022",1918,"Assault Offenses","Aggravated Assault",45.562695709,-122.67119769,7646083,698718,"9/3/2022",1
"3796","N KILLINGSWORTH ST / N GREELEY AVE","22-153158","Person","Overlook","6/8/2022",1647,"Assault Offenses","Aggravated Assault",45.562739639,-122.695614987,7639832,698903,"6/8/2022",1
"3797","N KILLINGSWORTH ST / N OMAHA AVE","22-7473","Person","Overlook","1/9/2022",1245,"Assault Offenses","Simple Assault",45.56272564,-122.690450865,7641154,698862,"1/9/2022",1
"3798","N LARRABEE AVE / N HANCOCK ST","22-313075","Person","Eliot","11/24/2022",346,"Assault Offenses","Aggravated Assault",45.535427874,-122.673309136,7645275,688794,"11/24/2022",2
"3799","N LARRABEE AVE / N INTERSTATE AVE","22-94710","Person","Eliot","4/9/2022",1623,"Assault Offenses","Simple Assault",45.536545449,-122.674421636,7645001,689209,"4/9/2022",2
"3800","N LOMBARD ST / N BURLINGTON AVE","22-154749","Person","St Johns","6/10/2022",801,"Assault Offenses","Simple Assault",45.590195394,-122.754759924,7624969,709327,"6/10/2022",1
"3801","N LOMBARD ST / N GILBERT AVE","22-175492","Person","St Johns","7/1/2022",800,"Assault Offenses","Simple Assault",45.586513572,-122.736619076,7629574,707856,"7/1/2022",1
"3802","N LOMBARD ST / N GREELEY AVE","22-235040","Person","Arbor Lodge","8/31/2022",1815,"Assault Offenses","Aggravated Assault",45.577127166,-122.695480383,7640009,704146,"8/31/2022",1
"3803","N LOMBARD ST / N INTERSTATE AVE","22-11445","Person","Kenton","1/5/2022",743,"Assault Offenses","Intimidation",45.577130358,-122.682193237,7643410,704055,"1/13/2022",1
"3804","N LOMBARD ST / N INTERSTATE AVE","22-81536","Person","Kenton","3/26/2022",2327,"Assault Offenses","Aggravated Assault",45.577130358,-122.682193237,7643410,704055,"3/27/2022",1
"3805","N LOMBARD ST / N INTERSTATE AVE","22-196888","Person","Kenton","7/22/2022",2328,"Assault Offenses","Simple Assault",45.577130358,-122.682193237,7643410,704055,"7/22/2022",1
"3806","N LOMBARD ST / N INTERSTATE AVE","22-245902","Person","Kenton","8/31/2022",2045,"Assault Offenses","Simple Assault",45.577130358,-122.682193237,7643410,704055,"9/12/2022",1
"3807","N LOMBARD ST / N INTERSTATE AVE","22-327706","Person","Kenton","12/10/2022",2151,"Assault Offenses","Aggravated Assault",45.577130358,-122.682193237,7643410,704055,"12/10/2022",1
"3808","N LOMBARD ST / N OMAHA AVE","22-243120","Person","Arbor Lodge","9/9/2022",211,"Assault Offenses","Aggravated Assault",45.577125679,-122.690377945,7641315,704110,"9/9/2022",1
"3809","N LOMBARD ST / N PHILADELPHIA AVE","22-93066","Person","St Johns","4/7/2022",2045,"Assault Offenses","Aggravated Assault",45.590102208,-122.754474853,7625041,709291,"4/7/2022",1
"3810","N LOMBARD ST / N ST LOUIS AVE","22-109644","Person","St Johns","4/25/2022",1447,"Assault Offenses","Aggravated Assault",45.592901319,-122.757524991,7624289,710333,"4/25/2022",1
"3811","N LOMBARD ST / N ST LOUIS AVE","22-290493","Person","St Johns","10/30/2022",210,"Assault Offenses","Aggravated Assault",45.592901319,-122.757524991,7624289,710333,"10/30/2022",1
"3812","N LOMBARD ST / N WALL AVE","22-69609","Person","Portsmouth","3/15/2022",449,"Assault Offenses","Aggravated Assault",45.584549673,-122.72966453,7631334,707091,"3/15/2022",1
"3813","N LOMBARD ST / N WILBUR AVE","22-285366","Person","Arbor Lodge","10/24/2022",1416,"Assault Offenses","Aggravated Assault",45.577122107,-122.693444704,7640530,704130,"10/24/2022",1
"3814","N MACRUM AVE / N POWERS ST","22-171811","Person","St Johns","6/27/2022",2021,"Assault Offenses","Simple Assault",45.593812508,-122.730360936,7631249,710472,"6/27/2022",1
"3815","N MARINE DR / I5 FWY NB","22-301718","Person","Bridgeton","11/10/2022",1430,"Assault Offenses","Aggravated Assault",45.604063653,-122.68267095,7643553,713875,"11/11/2022",1
"3816","N MARYLAND AVE / N KILLINGSWORTH ST","22-165206","Person","Overlook","6/20/2022",2144,"Assault Offenses","Simple Assault",45.562655768,-122.681136571,7643538,698772,"6/20/2022",1
"3817","N MICHIGAN AVE / N JARRETT ST","22-182602","Person","Humboldt","7/8/2022",1424,"Assault Offenses","Aggravated Assault",45.564811962,-122.676954101,7644630,699529,"7/8/2022",1
"3818","N MIDWAY AVE / N RICHARDS ST","22-138822","Person","St Johns","5/25/2022",1730,"Assault Offenses","Aggravated Assault",45.599092111,-122.734844453,7630155,712428,"5/25/2022",1
"3819","N MISSISSIPPI AVE / N MASON ST","22-80281","Person","Boise","3/25/2022",2033,"Assault Offenses","Aggravated Assault",45.553362473,-122.675519036,7644885,695346,"3/25/2022",1
"3820","N MISSISSIPPI AVE / N SIMPSON ST","22-289302","Person","Humboldt","10/28/2022",2244,"Assault Offenses","Aggravated Assault",45.565530585,-122.675950476,7644894,699784,"10/28/2022",1
"3821","N MISSOURI AVE / N ALBERTA ST","22-313949","Person","Humboldt","11/25/2022",904,"Assault Offenses","Simple Assault",45.559000102,-122.678012159,7644302,697418,"11/25/2022",1
"3822","N MONTANA AVE / N AINSWORTH ST","22-239865","Person","Arbor Lodge","9/5/2022",1905,"Assault Offenses","Simple Assault",45.566392011,-122.680155249,7643826,700127,"9/5/2022",1
"3823","N MONTANA AVE / N ALBERTA ST","22-218865","Person","Overlook","8/14/2022",1813,"Assault Offenses","Simple Assault",45.558991133,-122.680077882,7643773,697429,"8/14/2022",3
"3824","N MONTANA AVE / N TERRY ST","22-66243","Person","Kenton","3/11/2022",1635,"Assault Offenses","Aggravated Assault",45.580005184,-122.680194029,7643950,705089,"3/11/2022",1
"3825","N PACIFIC GATEWAY BLVD / N MARINE DR","22-231318","Person","St Johns","8/27/2022",2249,"Assault Offenses","Simple Assault",45.636133039,-122.755860482,7625155,726078,"8/27/2022",1
"3826","N PORTSMOUTH AVE / N COLUMBIA CT","22-41874","Person","Portsmouth","2/14/2022",845,"Assault Offenses","Simple Assault",45.594975605,-122.721011493,7633653,710830,"2/14/2022",1
"3827","N PORTSMOUTH AVE / N COLUMBIA CT","22-195689","Person","Portsmouth","7/21/2022",1830,"Assault Offenses","Simple Assault",45.594975605,-122.721011493,7633653,710830,"7/21/2022",1
"3828","N PORTSMOUTH AVE / N NEWARK ST","22-309338","Person","Portsmouth","11/19/2022",2002,"Assault Offenses","Aggravated Assault",45.589672913,-122.721112528,7633574,708898,"11/19/2022",1
"3829","N PRESCOTT ST / N INTERSTATE AVE","22-179458","Person","Overlook","7/5/2022",1237,"Assault Offenses","Simple Assault",45.555423842,-122.682420738,7643138,696145,"7/5/2022",1
"3830","N PRINCETON ST / N CAREY BLVD","22-268637","Person","University Park","10/6/2022",1203,"Assault Offenses","Aggravated Assault",45.582970284,-122.738796395,7628981,706580,"10/6/2022",1
"3831","N PRINCETON ST / N TYLER AVE","22-48150","Person","Cathedral Park","2/20/2022",1440,"Assault Offenses","Simple Assault",45.585857986,-122.74857375,7626508,707702,"2/20/2022",1
"3832","N ROSA PARKS WAY / N DENVER AVE","22-35764","Person","Arbor Lodge","2/7/2022",1850,"Assault Offenses","Aggravated Assault",45.569915859,-122.687326041,7642025,701461,"2/7/2022",1
"3833","N ROSS AVE / N BROADWAY","22-199615","Person","Eliot","7/25/2022",2135,"Assault Offenses","Aggravated Assault",45.534451476,-122.669660635,7646200,688413,"7/25/2022",1
"3834","N RUSSELL ST / N BORTHWICK AVE","22-204803","Person","Eliot","7/31/2022",428,"Assault Offenses","Aggravated Assault",45.541005599,-122.673315775,7645328,690827,"7/31/2022",1
"3835","N RUSSELL ST / N VANCOUVER AVE","22-6129","Person","Eliot","1/7/2022",2209,"Assault Offenses","Aggravated Assault",45.541026737,-122.667983224,7646694,690798,"1/7/2022",1
"3836","N SCHMEER RD / N WHITAKER RD","22-290967","Person","East Columbia","10/30/2022",1523,"Assault Offenses","Simple Assault",45.589529969,-122.680829839,7643881,708565,"10/30/2022",1
"3837","N SHAVER ST / N MISSISSIPPI AVE","22-109264","Person","Boise","4/25/2022",558,"Assault Offenses","Aggravated Assault",45.552102945,-122.675529327,7644870,694887,"4/25/2022",1
"3838","N SIMPSON ST / N MINNESOTA AVE","22-246435","Person","Overlook","9/12/2022",2001,"Assault Offenses","Simple Assault",45.565516584,-122.679152906,7644074,699801,"9/12/2022",1
"3839","N SMITH ST / N FAIRHAVEN AVE","22-328208","Person","St Johns","12/11/2022",1247,"Assault Offenses","Simple Assault",45.591326951,-122.738684721,7629094,709625,"12/11/2022",1
"3840","N TOMAHAWK ISLAND DR / N LOTUS ISLE DR","22-15392","Person","Hayden Island","1/17/2022",1523,"Assault Offenses","Simple Assault",45.606395815,-122.669462759,7646955,714634,"1/17/2022",1
"3841","N UNION CT / N HAYDEN MEADOWS DR","22-72245","Person","East Columbia","3/17/2022",1947,"Assault Offenses","Simple Assault",45.597159709,-122.673158303,7645919,711293,"3/17/2022",1
"3842","N VANCOUVER AVE / N AINSWORTH ST","22-183715","Person","Piedmont","7/9/2022",1900,"Assault Offenses","Simple Assault",45.566444743,-122.6688061,7646732,700068,"7/9/2022",2
"3843","N VANCOUVER AVE / NE VANCOUVER WAY","22-325272","Person","East Columbia","12/7/2022",2340,"Assault Offenses","Aggravated Assault",45.587192701,-122.666875992,7647429,707617,"12/7/2022",1
"3844","N VICTORY BLVD / N EXPO RD","22-177492","Person","Kenton","7/3/2022",445,"Assault Offenses","Aggravated Assault",45.595350898,-122.686810372,7642408,710728,"7/3/2022",1
